ROW_ID,ORDER_ID,SHIP_MODE,CUSTOMER_ID,CUSTOMER_NAME,SEGMENT,COUNTRY,CITY,STATE,POSTAL_CODE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,SALES,QUANTITY,DISCOUNT,PROFIT,ORDER_DATE,SHIP_DATE
1796,US-2018-139465,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,63.8400,8,0.00,16.5984,2022-08-26,2022-08-29
1797,US-2018-139465,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,347.9700,3,0.00,100.9113,2022-08-26,2022-08-29
1798,US-2018-139465,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.0080,6,0.20,11.5650,2022-08-26,2022-08-29
1799,CA-2017-100965,Standard Class,RM-19375,Raymond Messe,Consumer,United States,San Jose,California,95123,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.6500,5,0.00,73.3210,2021-07-06,2021-07-10
1800,CA-2017-121034,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Dallas,Texas,75081,Central,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,11.1680,4,0.20,3.6296,2021-08-07,2021-08-09
1801,CA-2017-121034,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Dallas,Texas,75081,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.9520,3,0.20,17.5344,2021-08-07,2021-08-09
1802,CA-2017-149461,Standard Class,AS-10135,Adrian Shami,Home Office,United States,Auburn,Washington,98002,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.1800,1,0.00,1.5048,2021-11-12,2021-11-18
1803,CA-2018-158379,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.6070,1,0.70,-4.2987,2022-09-21,2022-09-25
1804,CA-2018-158379,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.7360,7,0.20,-1049.3406,2022-09-21,2022-09-25
1805,CA-2018-158379,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.9840,2,0.20,22.9954,2022-09-21,2022-09-25
1806,US-2017-116729,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,2575.9440,7,0.20,257.5944,2021-12-24,2021-12-27
1807,US-2017-116729,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,45.3600,7,0.00,21.7728,2021-12-24,2021-12-27
1808,US-2017-116729,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,254.2400,7,0.00,76.2720,2021-12-24,2021-12-27
1809,CA-2017-164938,First Class,PB-19210,Phillip Breyer,Corporate,United States,Tulsa,Oklahoma,74133,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.9300,7,0.00,0.6993,2021-02-10,2021-02-12
1810,CA-2017-165484,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Chicago,Illinois,60610,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16.1560,7,0.60,-12.1170,2021-10-22,2021-10-28
1811,CA-2017-165484,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Chicago,Illinois,60610,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,54.8160,3,0.20,17.8152,2021-10-22,2021-10-28
1812,CA-2015-132612,Second Class,FO-14305,Frank Olsen,Consumer,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3000,7,0.00,245.0210,2019-06-08,2019-06-10
1813,US-2018-161193,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6000,5,0.20,28.1300,2022-11-19,2022-11-25
1814,US-2018-161193,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.6560,2,0.20,1.5714,2022-11-19,2022-11-25
1815,CA-2016-131597,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,170.1360,3,0.20,-8.5068,2020-09-13,2020-09-17
1816,CA-2016-164833,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,7.3800,2,0.00,3.4686,2020-06-03,2020-06-03
1817,CA-2016-164833,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.2600,2,0.00,3.0558,2020-06-03,2020-06-03
1818,CA-2016-125423,Second Class,MC-17575,Matt Collins,Consumer,United States,Los Angeles,California,90036,West,OFF-LA-10001771,Office Supplies,Labels,Avery 513,9.9600,2,0.00,4.5816,2020-12-12,2020-12-14
1819,US-2015-130379,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,75.6000,2,0.80,-166.3200,2019-05-24,2019-05-28
1820,US-2015-130379,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",29.3200,2,0.60,-24.1890,2019-05-24,2019-05-28
1821,CA-2017-168956,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.0640,6,0.80,-225.5568,2021-02-15,2021-02-19
1822,CA-2017-168956,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.9760,4,0.20,1.8312,2021-02-15,2021-02-19
1823,CA-2017-168956,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",62.9580,3,0.30,-2.6982,2021-02-15,2021-02-19
1824,CA-2017-168956,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,5.1840,1,0.20,1.8144,2021-02-15,2021-02-19
1825,CA-2017-167507,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756,West,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.3200,10,0.70,-25.0560,2021-12-21,2021-12-27
1826,CA-2017-167507,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,11.8400,4,0.20,3.1080,2021-12-21,2021-12-27
1827,CA-2017-167507,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",22.7840,1,0.20,4.8416,2021-12-21,2021-12-27
1828,CA-2017-109344,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Raleigh,North Carolina,27604,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1127.9760,3,0.20,126.8973,2021-02-07,2021-02-10
1829,US-2016-140851,Second Class,ND-18460,Neil Ducich,Corporate,United States,Macon,Georgia,31204,South,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,38.8800,6,0.00,18.6624,2020-07-12,2020-07-14
1830,CA-2015-103373,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,779.7960,2,0.40,-168.9558,2019-05-17,2019-05-23
1831,CA-2018-145884,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1439.9200,8,0.00,374.3792,2022-10-20,2022-10-20
1832,CA-2018-145884,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.1100,1,0.00,62.9064,2022-10-20,2022-10-20
1833,CA-2016-131422,Standard Class,GB-14530,George Bell,Corporate,United States,Monroe,North Carolina,28110,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0000,3,0.20,25.8750,2020-11-04,2020-11-08
1834,CA-2018-162691,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1439.9820,3,0.40,-263.9967,2022-07-31,2022-08-06
1835,CA-2018-162691,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,36.2880,7,0.20,12.7008,2022-07-31,2022-08-06
1836,CA-2015-141278,First Class,RM-19375,Raymond Messe,Consumer,United States,Meriden,Connecticut,6450,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,21.4000,5,0.00,6.2060,2019-06-20,2019-06-23
1837,CA-2018-122693,Second Class,NH-18610,Nicole Hansen,Corporate,United States,Roswell,Georgia,30076,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.8600,7,0.00,361.2994,2022-02-18,2022-02-20
1838,CA-2015-117345,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.5440,3,0.20,5.9211,2019-07-31,2019-08-04
1839,CA-2015-117345,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,44.1280,4,0.20,12.1352,2019-07-31,2019-08-04
1840,CA-2015-117345,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.9200,1,0.20,10.2245,2019-07-31,2019-08-04
1841,CA-2015-117345,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.3040,2,0.20,29.3640,2019-07-31,2019-08-04
1842,CA-2017-157763,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Bowling Green,Kentucky,42104,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,140.8100,1,0.00,39.4268,2021-07-17,2021-07-22
1843,CA-2016-135391,Second Class,FA-14230,Frank Atkinson,Corporate,United States,San Antonio,Texas,78207,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,40.0960,4,0.20,13.5324,2020-02-08,2020-02-10
1844,CA-2016-135391,Second Class,FA-14230,Frank Atkinson,Corporate,United States,San Antonio,Texas,78207,Central,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.7840,2,0.60,-30.5880,2020-02-08,2020-02-10
1845,US-2018-113852,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.5700,3,0.00,11.7741,2022-07-28,2022-08-01
1846,US-2018-158512,Second Class,DA-13450,Dianna Arnett,Home Office,United States,Washington,District of Columbia,20016,East,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.0800,6,0.00,19.2384,2022-01-11,2022-01-16
1847,US-2018-158512,Second Class,DA-13450,Dianna Arnett,Home Office,United States,Washington,District of Columbia,20016,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.6800,2,0.00,15.8256,2022-01-11,2022-01-16
1848,CA-2018-128370,Same Day,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.3520,3,0.20,27.1764,2022-09-09,2022-09-09
1849,CA-2018-128370,Same Day,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.1840,2,0.20,2.2450,2022-09-09,2022-09-09
1850,CA-2016-160472,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.7600,1,0.00,9.7328,2020-07-19,2020-07-24
1851,CA-2016-160472,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,831.2000,5,0.00,124.6800,2020-07-19,2020-07-24
1852,CA-2016-160472,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,26.4000,5,0.00,11.8800,2020-07-19,2020-07-24
1853,CA-2016-160472,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",106.7500,7,0.00,49.1050,2020-07-19,2020-07-24
1854,CA-2016-160472,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,97.8200,2,0.00,45.9754,2020-07-19,2020-07-24
1855,CA-2016-160472,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4000,5,0.00,38.1780,2020-07-19,2020-07-24
1856,CA-2015-114643,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,14.5200,3,0.00,4.7916,2019-06-12,2019-06-16
1857,US-2018-158218,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.9200,5,0.20,-15.9900,2022-05-11,2022-05-14
1858,US-2018-158218,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.2400,4,0.80,-53.0720,2022-05-11,2022-05-14
1859,CA-2016-121608,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.6200,2,0.00,60.5528,2020-09-02,2020-09-04
1860,CA-2016-121608,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010,East,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,100.4900,1,0.00,25.1225,2020-09-02,2020-09-04
1861,US-2018-121251,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.5680,2,0.20,-28.9764,2022-03-25,2022-03-26
1862,US-2018-121251,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.9600,4,0.00,33.5888,2022-03-25,2022-03-26
1863,CA-2015-151078,Same Day,RF-19840,Roy Französisch,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",49.6320,4,0.20,4.9632,2019-11-11,2019-11-11
1864,US-2017-100839,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,727.4500,5,0.50,-465.5680,2021-10-12,2021-10-16
1865,US-2017-100839,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",24.9600,3,0.20,4.3680,2021-10-12,2021-10-16
1866,US-2018-116659,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Newark,Ohio,43055,East,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,370.7820,3,0.40,-92.6955,2022-11-11,2022-11-11
1867,CA-2018-118857,First Class,AH-10075,Adam Hart,Corporate,United States,Henderson,Nevada,89015,West,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",196.4500,5,0.00,70.7220,2022-04-14,2022-04-17
1868,CA-2016-127110,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,31.1040,6,0.20,10.8864,2020-06-24,2020-06-30
1869,CA-2016-127110,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.2560,2,0.20,-17.6076,2020-06-24,2020-06-30
1870,CA-2017-148201,Second Class,CC-12145,Charles Crestani,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,6.4800,1,0.00,3.1104,2021-08-25,2021-08-28
1871,CA-2015-116932,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2000,5,0.00,25.7920,2019-07-20,2019-07-24
1872,CA-2015-116932,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.5680,2,0.20,50.0980,2019-07-20,2019-07-24
1873,CA-2015-116932,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",272.8480,1,0.20,27.2848,2019-07-20,2019-07-24
1874,CA-2018-142888,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Spokane,Washington,99207,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,70.9800,1,0.00,20.5842,2022-11-20,2022-11-24
1875,CA-2015-147914,Standard Class,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,43229,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,16.2240,2,0.20,5.8812,2019-06-03,2019-06-08
1876,US-2017-112977,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,New York,11561,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.7840,1,0.20,-22.0980,2021-03-09,2021-03-15
1877,CA-2018-112039,Standard Class,JC-15775,John Castell,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,470.3760,3,0.20,47.0376,2022-03-24,2022-03-28
1878,CA-2018-118885,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",393.5680,4,0.20,-44.2764,2022-12-28,2023-01-01
1879,CA-2018-118885,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.3760,3,0.20,22.6782,2022-12-28,2023-01-01
1880,US-2018-166611,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,68.7420,9,0.70,-48.1194,2022-03-27,2022-04-01
1881,CA-2016-109512,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,29.3400,3,0.00,14.6700,2020-03-04,2020-03-04
